1.486187733230822516e+01;1.217430268575809826e+00;4.023063379286487273e-01;1.000000000000000000e+00;4.990931001960731805e+00;8.345660896930701123e-01
6.931838652287888536e+00;1.953160581849630484e+00;2.543558289213770962e+01;1.000000000000000000e+00;4.740756761415501508e+00;0.000000000000000000e+00
7.091762969465067457e+00;-1.860926444711830552e+00;1.718705428366626153e-01;1.000000000000000000e+00;5.005319981217773773e+00;2.124409448819671725e-02
1.171586353116816603e+01;-1.664777841234763134e+00;2.532184838954861569e-03;1.000000000000000000e+00;4.994826620275057749e+00;-7.121476246564990564e-01
5.531482523552613273e+00;-2.889922879172995618e+00;3.950870207506678063e-03;1.000000000000000000e+00;2.980836625081798363e+00;3.228442171518888792e-01
8.671267339961314491e+00;-1.241662728495119161e+00;6.540986596560699473e-02;1.000000000000000000e+00;4.920078368601216390e+00;-8.609221789881180698e-01
7.650233709322153075e+00;-6.549769320305641740e-01;7.826985191850328871e-02;1.000000000000000000e+00;3.653858808010812975e+00;-8.742117647062872532e-01
8.136909990469970211e+00;2.293479725861213403e+00;4.830886938825775800e-01;0.000000000000000000e+00;4.900983482646917189e+00;1.637109374999838607e-02
1.288740662042449259e+01;-2.392375000670378338e+00;2.192869442622430096e-02;1.000000000000000000e+00;3.286480028283356614e+00;-8.746459480720996105e-01
1.404997421161295357e+01;1.664590329485980735e+00;1.987825122583897208e-02;0.000000000000000000e+00;4.995009639790470857e+00;8.735634600161265029e-01
1.072200272431956769e+01;2.122751837868903202e+00;1.898817177831209624e-01;0.000000000000000000e+00;4.955524371040383791e+00;8.666391347099349218e-01
9.709499664473192126e+00;-1.937837560721118235e+00;7.339555890193712184e-02;0.000000000000000000e+00;5.003928006077039470e+00;-8.751191421763205858e-01
4.846490578489739853e+00;8.706932820264867701e-01;6.709326664262121875e-02;0.000000000000000000e+00;2.495067726887455262e+00;8.736521739125030495e-01
1.929123894138776940e+00;7.470138553751692889e-02;1.115636769360008745e-01;1.000000000000000000e+00;4.995268001289329796e+00;-9.980023971235698829e-03
2.850210888409662857e+00;-1.756179961782756926e+00;4.463539296251458066e-01;0.000000000000000000e+00;3.962200876345716605e+00;8.694566929137095279e-01
5.823372144234816083e+00;2.414086456619330079e+00;2.732440629768639329e-01;0.000000000000000000e+00;2.209061118470895035e+00;-8.639766727086236608e-01
1.110933418707264408e+01;6.967331618067564847e-01;1.641790487836186987e-02;1.000000000000000000e+00;4.901473809950573468e+00;7.463779527555156612e-01
1.180651096970586877e+01;-2.099647596355767476e+00;7.233160249879361237e-02;0.000000000000000000e+00;5.015545066716751599e+00;-2.629613152804372578e-01
1.538204644306694746e+01;1.193892310475468621e+00;4.700184036198435528e-02;1.000000000000000000e+00;5.006473723456690728e+00;8.756466977828387677e-01
8.117845180162156282e+00;-2.670592432264096594e+00;7.091305663474553947e-03;1.000000000000000000e+00;4.963034357133377483e+00;-8.741446068746923093e-01
7.890087014751675731e+00;-2.922286485290087832e+00;8.366878156753823625e-02;0.000000000000000000e+00;2.668640759017337771e+00;-8.827845100670592693e-01
1.021015818474057868e+00;1.529615417908972930e+00;8.480679185605582981e-01;0.000000000000000000e+00;4.994722832659132195e+00;-5.472659323366885209e-01
1.070610143971268435e+01;6.326834548187890706e-01;8.039382395986292840e-02;1.000000000000000000e+00;4.632911462025644411e+00;8.666699449253617571e-01
9.497496880156212740e+00;2.114822133406642379e+00;3.939316272018901222e-01;1.000000000000000000e+00;4.981954648997953150e+00;8.712825572219817793e-01
8.340582836598231964e+00;7.140210605173603620e-01;3.014511824394850437e-01;1.000000000000000000e+00;4.949312177092924259e+00;8.655682352945190949e-01
1.783068615707942728e+00;-1.980438826838048616e+00;1.373654525209618282e-01;1.000000000000000000e+00;4.574533046695213656e+00;-2.678941129989171333e-01
1.068713311247805997e+01;2.132196783071243829e+00;2.068066566467618161e-01;0.000000000000000000e+00;4.535605383434131888e+00;8.695803921572660133e-01
4.256174604316533383e+00;-1.282926462736622586e+00;1.600499831981103682e+00;0.000000000000000000e+00;5.080061969617332807e+00;8.885603112846203189e-01
1.384692579917885524e+01;1.749042237098078045e+00;1.363366190475738904e+01;1.000000000000000000e+00;4.999404335036941482e+00;2.862403770620463028e-01
1.005124708948834922e+01;2.940415190338893758e+00;9.001731534732683171e-01;0.000000000000000000e+00;4.251688265934145505e+00;-4.976595744681722722e-01
7.649151309045794100e+00;-1.760055200241878115e+00;2.709110985437452879e-01;0.000000000000000000e+00;4.925980557739952026e+00;-8.676078431376567091e-01
8.447287526684053915e+00;-7.250002351172595283e-01;1.154676459892262225e-01;1.000000000000000000e+00;4.890720660986236368e+00;-8.730156862749148816e-01
6.105638003781308498e+00;-4.213899901996231989e-01;1.075880957167106633e+00;0.000000000000000000e+00;4.902191607468889600e+00;1.372762645914143466e-02
4.404476115585691076e+00;-2.439046355233331909e-02;2.997978566749776030e-02;1.000000000000000000e+00;4.052283511111031800e+00;0.000000000000000000e+00
1.109458573630224443e+01;-1.661220707339698732e+00;5.757865603343328672e-04;1.000000000000000000e+00;4.994723592492708697e+00;0.000000000000000000e+00
3.408609150794441156e+00;2.579053576889081434e+00;1.355129434391656451e+00;0.000000000000000000e+00;5.027949132786579511e+00;-8.793894324853788191e-01
5.002570740824985762e+00;2.798864380892596593e+00;1.598534948330925687e+00;0.000000000000000000e+00;5.020638646407364902e+00;8.780632411069658749e-01
1.288311107193794136e+01;1.680183879746033782e+00;2.996249531278499453e-02;0.000000000000000000e+00;4.979641826350204248e+00;7.641572104018536926e-01
2.404203230673097824e+00;2.178557584459441365e+00;1.507975256451885127e+00;0.000000000000000000e+00;2.982196741996340883e+00;-4.614783930171820203e-02
2.833673527819076110e+00;-1.787000084883552664e-01;2.127507474151882523e-03;1.000000000000000000e+00;4.833384204750005075e+00;-6.532716535432581129e-01
1.145278378942648523e+01;-1.100644303702180693e-02;7.371194880483612766e-02;1.000000000000000000e+00;4.960167399402516608e+00;0.000000000000000000e+00
1.477946985641599298e+01;-1.166250150996001045e+00;1.732445634857844932e-02;1.000000000000000000e+00;4.977424381092862227e+00;-8.704960629924501925e-01
1.482496964188488953e+01;-1.474232113693112245e+00;2.169795141727048210e-02;1.000000000000000000e+00;5.020492194808583442e+00;-8.548081440876763581e-01
6.091386424252490883e+00;-2.677270724527857304e+00;8.329136868941031113e-03;1.000000000000000000e+00;4.110649170512685302e+00;-8.733358461341411694e-01
1.104995816407516251e+01;-9.315570331077644983e-01;4.109818006388142919e+01;1.000000000000000000e+00;3.314880117782566860e+00;-7.303861003860621925e-02
1.714280743946492080e+01;-2.224324647219693141e+00;7.831201486105431042e-02;1.000000000000000000e+00;3.924088295644343916e+00;-8.803868538461846471e-01
1.404038262157246209e+01;-1.291640205461381363e+00;3.217063879831342788e-01;1.000000000000000000e+00;4.988349106057553328e+00;-5.967824201813619611e-01
1.260764639546672150e+01;1.822558333973072653e+00;4.280902586008181188e-02;0.000000000000000000e+00;5.158429498466275298e+00;6.112703557311224278e-01
3.635279944948764275e+00;-1.859627967398105319e-01;4.891525138350018981e-02;1.000000000000000000e+00;4.637169598903899015e+00;-8.749424374752158284e-01
1.282557016797423266e+01;1.521364659433675603e+00;2.549120633420192891e-02;0.000000000000000000e+00;4.845366023962264457e+00;6.471447522434389255e-01
1.216064107392833904e+01;1.826959658468438885e+00;5.709088687770722675e-02;0.000000000000000000e+00;4.888661096551917495e+00;7.352128560429938009e-01
8.146587614284646506e+00;8.884625162475450200e-01;6.879801201980795256e-02;1.000000000000000000e+00;4.987555435729637665e+00;5.506077348066314991e-01
9.971701754833425468e+00;3.118141784583672305e+00;3.368031216254802618e-01;0.000000000000000000e+00;4.136739763950433080e+00;-8.704992125983594953e-01
1.205162531983670782e+01;-1.453321807449728276e+00;3.913342589372634933e-02;0.000000000000000000e+00;4.922192081501217231e+00;-8.608396887157461208e-01
4.441695864104159952e+00;3.112584765207967674e+00;1.964320603390543596e+00;0.000000000000000000e+00;5.189388915424786752e+00;9.081646044985909327e-01
2.401877895442955335e+01;-1.406741990897603545e+00;2.442084772461284858e-01;1.000000000000000000e+00;4.990766039520689645e+00;-8.740723948092781193e-01
1.336048553717943932e+01;-1.752125084754067252e+00;2.545194717705781193e-02;0.000000000000000000e+00;4.944714693781128823e+00;-8.868956692916687423e-01
7.887887864153876549e+00;4.951529861011483291e-01;1.364798965205298587e-01;1.000000000000000000e+00;4.997191839399274471e+00;8.739613716989235170e-01
