5.783468879350984082e+00;2.851202585585511873e+00;1.299318412813438739e+00;-7.455083193405562803e-01
5.915440940675666504e+00;3.083013381310203638e+00;1.311818896955651681e+00;-8.743623182846861353e-01
6.089939751729779971e+00;-2.993046458460987047e+00;1.390069646652479562e+00;-8.506686773284674041e-01
6.248823816035215195e+00;-2.846013895411171113e+00;1.238236207802800415e+00;-6.220370157489359952e-01
6.380090083265950618e+00;-2.768749288694385413e+00;1.106605995651866126e+00;-3.765269223127358234e-01
6.494876622289948109e+00;-2.753762006767183745e+00;9.117427836205513891e-01;-1.167564615944663153e-01
6.595951211735152420e+00;-2.732290867756094421e+00;8.551849845599477362e-01;-1.397599030523370700e-01
6.663272301739199932e+00;-2.645610248507288986e+00;6.655959614601403285e-01;-3.927905874921040486e-01
6.703703805748452815e+00;-2.562159035443649646e+00;5.045833273759617876e-01;-3.634001144819677953e-01
6.721652945768083143e+00;-2.525073344211778092e+00;3.971482734421161731e-01;-1.781226542561166470e-01
6.714526298897297352e+00;-2.445798078485308391e+00;2.355180013507947590e-01;-3.401022875946581592e-01
6.683133185205539561e+00;-2.294258663950648369e+00;8.651925636011234544e-02;-5.687649109928406554e-01
6.639725956572203103e+00;-2.072942987463535225e+00;3.186831561467672914e-03;-8.625859323416396052e-01
6.604118588282476665e+00;-1.852030895186546955e+00;5.110196053631186307e-03;-8.737708152474082945e-01
6.572676622630011956e+00;-1.624884517901300951e+00;4.940459475122510255e-03;-8.737609705866470344e-01
6.546548579006990387e+00;-1.404594120826622827e+00;4.949984644368009626e-03;-8.735289459095607612e-01
6.524898514468991273e+00;-1.192457817967982114e+00;4.210175756543086019e-03;-8.369099219796698463e-01
6.504563365934622254e+00;-9.578150795599940093e-01;5.393028610864923113e-03;-9.026829643296342409e-01
6.487928665596656153e+00;-7.549889999784542560e-01;5.611556414463396945e-03;-7.814776314776393784e-01
6.473603328822233216e+00;-6.182249362374537816e-01;4.215846264698615981e-03;-5.007570216500871751e-01
6.461297046626460094e+00;-5.470672875340945041e-01;5.676659525293993765e-03;-2.774680784802212030e-01
6.451477113485662329e+00;-5.384467608735359345e-01;5.043149412230895495e-03;-3.450843698011597793e-02
6.442805517177057517e+00;-5.385159929324002670e-01;4.896785517740281923e-03;0.000000000000000000e+00
6.435678095446890623e+00;-5.385603816521060683e-01;4.872001368247581669e-03;0.000000000000000000e+00
6.429781909129149042e+00;-5.385870102907696078e-01;4.546401618257278968e-03;0.000000000000000000e+00
6.424416234972591511e+00;-5.385890227786984674e-01;5.369287065428657649e-03;0.000000000000000000e+00
6.420232437881340459e+00;-5.385736119456520088e-01;5.278566456303075347e-03;0.000000000000000000e+00
6.837540197516673857e+00;3.519011412368224789e-01;4.891878844751673672e-03;0.000000000000000000e+00
6.766318990017319734e+00;3.707518040816274452e-01;1.650599814648751225e-03;-2.301436165992200647e-02
6.680693847816231212e+00;4.136723617027656674e-01;9.759133067763792191e-02;-1.062310787507184801e-01
6.574354007295988289e+00;3.989085391148270432e-01;2.385475285675493218e-01;1.223738167324566889e-01
6.445343223275800781e+00;3.222127010262815228e-01;3.859928872811763112e-01;3.760589026997118167e-01
6.282132522543359521e+00;1.771848188717938255e-01;4.991927287694049031e-01;5.902187251858748152e-01
6.074816084847540765e+00;3.249797701696677255e-02;7.154453855580219512e-01;6.175156184124825920e-01
5.854185181012694805e+00;-3.693848134257793348e-02;8.245341123294982477e-01;3.218987642585522391e-01
5.594318538473207703e+00;-4.673427333795954208e-02;9.689263158003732501e-01;7.688803827751190811e-02
5.301098461779878868e+00;-4.017057864807904721e-02;1.117378492217262265e+00;1.285747144062059609e-02
4.977197432122317799e+00;-5.493536755213657141e-02;1.251724919622321019e+00;9.005175388153983940e-02
4.617494860460701567e+00;-4.681882490826649867e-02;1.402294799410342296e+00;0.000000000000000000e+00
4.236701035385904923e+00;-3.896292716515659116e-02;1.541122740384284207e+00;0.000000000000000000e+00
3.818803585119951993e+00;-4.765934171786545548e-02;1.703230084183004367e+00;6.384835025380801443e-02
3.380554443696625722e+00;-4.348263073041769289e-02;1.796580929275870764e+00;9.128119535844893273e-03
2.888744144270654957e+00;-6.924258602179111932e-02;1.953587677002983192e+00;1.138892083572922848e-01
2.356882453727593418e+00;-8.742323644019078799e-02;2.051226511712752831e+00;5.640826011196391904e-02
1.789142210465115346e+00;-1.119088503461221906e-01;2.217748052819558779e+00;2.508368667708048283e-02
1.255876478557107712e+00;-1.533753015462435698e-01;2.290827237841043473e+00;0.000000000000000000e+00
4.651146560007043185e+00;-2.709799908171730998e+00;1.977552658914483619e+00;0.000000000000000000e+00
4.789792627770669498e+00;-2.796853482822045933e+00;2.020574985856510963e+00;0.000000000000000000e+00
4.908929626962684978e+00;-2.855492569080371190e+00;1.786553457014162793e+00;0.000000000000000000e+00
5.030166501433924076e+00;-2.901173620565515421e+00;1.546984693619074314e+00;0.000000000000000000e+00
5.152295067758930536e+00;-2.936494158906016061e+00;1.587176137461596248e+00;0.000000000000000000e+00
5.262018833036708365e+00;-2.961678886023668245e+00;1.342576304241054563e+00;0.000000000000000000e+00
5.367244339023332422e+00;-2.981717131858232506e+00;1.197727926087401862e+00;0.000000000000000000e+00
5.458842985732782260e+00;-2.996848076308758380e+00;1.057769938593905668e+00;0.000000000000000000e+00
5.534463587010488794e+00;-3.008331098303382856e+00;8.769105328449321446e-01;0.000000000000000000e+00
5.600366916766462033e+00;-3.018219063087483889e+00;8.038439834056689826e-01;0.000000000000000000e+00
5.643126922023130376e+00;-3.025421041437281744e+00;6.234946754779658873e-01;0.000000000000000000e+00
5.665454398900608091e+00;-3.031139887123393883e+00;4.818468534738471476e-01;0.000000000000000000e+00
5.664101246605787843e+00;-3.035307044030707502e+00;3.360652985559273165e-01;0.000000000000000000e+00
5.639525731063915970e+00;-3.038235166312683422e+00;1.860623130142443349e-01;0.000000000000000000e+00
5.585019200793998273e+00;-3.040361480765316760e+00;5.559119238762712245e-02;0.000000000000000000e+00
5.528161003235491755e+00;-3.041797602492502861e+00;4.850257966554998544e-03;0.000000000000000000e+00
5.477009660211590969e+00;-3.043039178128130740e+00;5.078850509386738724e-03;0.000000000000000000e+00
5.434011077829772773e+00;-3.044049388683315094e+00;4.875120960107305439e-03;0.000000000000000000e+00
5.397626976834428270e+00;-3.044872900425696471e+00;4.945044192977249634e-03;0.000000000000000000e+00
5.362794376693983622e+00;-3.045643801314474430e+00;5.030877482012909192e-03;0.000000000000000000e+00
5.334397542735660913e+00;-3.046251101434184871e+00;4.929330211528155231e-03;0.000000000000000000e+00
5.308777524965069716e+00;-3.046781355030641958e+00;5.114281089637821506e-03;0.000000000000000000e+00
5.287294865191238813e+00;-3.047215075871970491e+00;4.843071825351292527e-03;0.000000000000000000e+00
5.268936910768821313e+00;-3.047571216837072328e+00;5.112240220639105610e-03;0.000000000000000000e+00
5.251433309428983343e+00;-3.047906685574075958e+00;4.783491703445055636e-03;0.000000000000000000e+00
5.237024185640505536e+00;-3.048171547954602989e+00;4.847321442576119771e-03;0.000000000000000000e+00
5.223863993461736577e+00;-3.048402174391554365e+00;5.256547297765416793e-03;0.000000000000000000e+00
5.212740495463227042e+00;-3.048592386684028988e+00;4.895643046194730202e-03;0.000000000000000000e+00
5.203183042933046565e+00;-3.048745977604021107e+00;4.932893836420484783e-03;0.000000000000000000e+00
5.194059549475762871e+00;-3.048891324820870885e+00;4.850704289432994885e-03;0.000000000000000000e+00
5.186370890386306165e+00;-3.049002953086965562e+00;5.136303397936716614e-03;0.000000000000000000e+00
5.179437415690264501e+00;-3.049100953989281049e+00;4.701143459988578986e-03;0.000000000000000000e+00
9.910574942217769134e+00;-2.387721440713623355e+00;5.556858375213651405e-03;0.000000000000000000e+00
9.831338025972474526e+00;-2.381947206606144896e+00;4.781350735927340952e-03;0.000000000000000000e+00
9.766072123994703702e+00;-2.356230816738512424e+00;5.195866107735434662e-03;-8.055048782422259690e-02
9.709831930834399216e+00;-2.269640120365951752e+00;5.041878236845221024e-03;-3.220818315047399016e-01
9.647608899299207508e+00;-2.112059515243076113e+00;4.292934789106628117e-03;-5.526105741066211774e-01
9.586722846003567611e+00;-1.885468551364579026e+00;5.378370197051966263e-03;-8.512739843082376412e-01
9.537426611362176843e+00;-1.658399366212601533e+00;5.038688922061193391e-03;-8.723476745107330288e-01
9.493833666992838261e+00;-1.423314592361882625e+00;4.940318878436517937e-03;-8.768515315730754933e-01
9.454851072699305803e+00;-1.190637899500362806e+00;2.291074469620973594e-02;-8.706720430107625086e-01
9.404132026115863852e+00;-9.648500372005683889e-01;1.580132579959134254e-01;-8.810164542477157967e-01
9.325710927594842659e+00;-7.396356978570498564e-01;2.980150943640646477e-01;-8.660681757042368867e-01
9.212361736577653559e+00;-5.205057943427844336e-01;4.424983703022236092e-01;-8.702261425526874872e-01
9.058314223586588554e+00;-3.079291586781645051e-01;5.577095060065427878e-01;-8.079819083304993210e-01
8.844013206889778544e+00;-1.317221391427345623e-01;7.612164012282681691e-01;-6.603062417499567793e-01
8.605179658383409702e+00;-3.039441010114818376e-02;8.690285586179803401e-01;-3.755630509773867365e-01
8.346694985218737983e+00;1.210283365437359038e-02;9.313918715479718724e-01;-1.411147737488738785e-01
8.024594359018392353e+00;1.312047857661657879e-02;1.194326998798232564e+00;1.783672692673669846e-02
7.697866992885990634e+00;1.839120776434710614e-02;1.270646811089371164e+00;0.000000000000000000e+00
7.337306075423390084e+00;-4.171202617192504292e-03;1.343194938092782786e+00;1.040403660051948120e-01
6.902566774750931167e+00;-2.761421902209271195e-02;1.624074690981710756e+00;1.013928235957181900e-01
6.472661732853952188e+00;-2.487057951330395866e-02;1.713204492423905601e+00;0.000000000000000000e+00
5.989601384880653079e+00;-2.209442358727797817e-02;1.774840269959152561e+00;0.000000000000000000e+00
5.454532641556856021e+00;-7.012396288243571973e-03;2.079673115437520980e+00;-4.566538744815281520e-02
4.918836942630695930e+00;-2.567088940419015586e-03;2.135169550948681660e+00;-1.157310057528272446e-03
4.327892365662978413e+00;2.437399958799213451e-03;2.188287501221381604e+00;0.000000000000000000e+00
3.680128848116121176e+00;8.921753201887039353e-03;2.529682708691977755e+00;0.000000000000000000e+00
3.037582160786575169e+00;1.727153067073317061e-02;2.577030369845567215e+00;0.000000000000000000e+00
2.367973576132069269e+00;2.925570286605294612e-02;2.704416380130922004e+00;0.000000000000000000e+00
1.722511310951742480e+00;4.789970860715864198e-02;2.648647569462004192e+00;0.000000000000000000e+00
1.153682172322711308e+00;8.279724570442015263e-02;2.360306875597798726e+00;0.000000000000000000e+00
3.603679978024824315e+00;2.483238727462453443e-01;2.489449014639723678e+00;0.000000000000000000e+00
3.047415186738098747e+00;4.588114854929714603e-01;2.217540279555330063e+00;0.000000000000000000e+00
2.508125308349046456e+00;7.394584425087561419e-01;1.990900008754984629e+00;0.000000000000000000e+00
2.082453589727751631e+00;1.096001869257862360e+00;1.998284114905538367e+00;0.000000000000000000e+00
1.862335472508914291e+00;1.486903146799580577e+00;1.777854769095392307e+00;0.000000000000000000e+00
1.822241035316678470e+00;1.896268788942532257e+00;1.626827848588957126e+00;0.000000000000000000e+00
1.920764767666514494e+00;2.263547214704729971e+00;1.554665807351576001e+00;0.000000000000000000e+00
2.123528304105457565e+00;2.567268837168386497e+00;1.622742568316670297e+00;4.420119440632178792e-02
2.337455147168604253e+00;2.752208647551426246e+00;1.595745220092203764e+00;2.668619307306133726e-01
2.473225050089053578e+00;2.819343430470127032e+00;1.586134227899938409e+00;5.713057916584340923e-01
2.534430331728610764e+00;2.795992253212216561e+00;1.416421798367175189e+00;7.884519164562739935e-01
2.636231518399891893e+00;2.725476810567997621e+00;1.467088183956194225e+00;8.225863685539011039e-01
2.733196123733531380e+00;2.651649060783054956e+00;1.812061774576262385e+00;9.278050324418606332e-01
2.802733311595842824e+00;2.591544003866161461e+00;1.852587508641243552e+00;8.732647814909945128e-01
2.864724726817919009e+00;2.566635003653831681e+00;1.920816961264466327e+00;7.377326759163601588e-01
2.932794341868008026e+00;2.536730955306091495e+00;2.207825527732262483e+00;8.298423692381293737e-01
3.006939705830664167e+00;2.511739801712526976e+00;2.292687645178011380e+00;8.218117079520685930e-01
3.099925971603998853e+00;2.507241439255700310e+00;2.387921840258221184e+00;7.403365346455964557e-01
3.216113436286102356e+00;2.481067034511581060e+00;2.543605061294347713e+00;8.449421854659753262e-01
3.353646880159269372e+00;2.507186243711281737e+00;2.589379599522142250e+00;6.138253189401348120e-01
3.546358395928138840e+00;2.553085989569358283e+00;2.857740260629499485e+00;5.307695288282711088e-01
3.783690883283674644e+00;2.569337902052917677e+00;3.046787070506555395e+00;6.127458844199887844e-01
4.015873450851383808e+00;2.580567388532017059e+00;2.929705793999948238e+00;5.478496985185610235e-01
4.368521549356029432e+00;2.641823045228975708e+00;3.425996574121207505e+00;3.581874786438339897e-01
4.788085145450632574e+00;2.658310018227746152e+00;3.398242164439644775e+00;4.103585025380658835e-01
5.273810620783799585e+00;2.628352424192656134e+00;3.306043531226078080e+00;5.225498926896285923e-01
5.779780568711172961e+00;2.643352330591743904e+00;3.476853967706658999e+00;3.323314125525659302e-01
6.271878269107667769e+00;2.702140874987425612e+00;3.175293069788012623e+00;6.822507732571952976e-02
6.799356532898461758e+00;2.762830097934194651e+00;3.023713751162561358e+00;0.000000000000000000e+00
7.312756237994672226e+00;2.808138735727720992e+00;2.878755521825616004e+00;0.000000000000000000e+00
7.807867187076441340e+00;2.842942312192210608e+00;2.642964240005138965e+00;0.000000000000000000e+00
8.343565012795549407e+00;2.873481965646418779e+00;2.698806904171206611e+00;0.000000000000000000e+00
8.830067125671241968e+00;2.896392262786057437e+00;2.458748140621771050e+00;0.000000000000000000e+00
9.315247030718243337e+00;2.915713775630750959e+00;2.311296170829729490e+00;0.000000000000000000e+00
9.765560547706874317e+00;2.931136539546600250e+00;2.175847310625139919e+00;0.000000000000000000e+00
1.017783237853861422e+01;2.943524392490814989e+00;1.929989355178566068e+00;0.000000000000000000e+00
1.060595493229053865e+01;2.954933800646920794e+00;1.962724824270674295e+00;0.000000000000000000e+00
1.098158797107859108e+01;2.963909108955544269e+00;1.736830027644894914e+00;0.000000000000000000e+00
1.134415900501914543e+01;2.971788730396180078e+00;1.588929382182062033e+00;0.000000000000000000e+00
1.166292355842985096e+01;2.978163480266600160e+00;1.449573248430366057e+00;0.000000000000000000e+00
1.194225160371401806e+01;2.983375993242984414e+00;1.249865505619406125e+00;0.000000000000000000e+00
1.221691191283763267e+01;2.988203577672822853e+00;1.208211158599622470e+00;0.000000000000000000e+00
1.244315378462108335e+01;2.991987994746688528e+00;1.015623882444383952e+00;0.000000000000000000e+00
1.264322025920777648e+01;2.995216956851778356e+00;8.685508748330433848e-01;0.000000000000000000e+00
1.280414953843311565e+01;2.997759894135146652e+00;7.279550223040343049e-01;0.000000000000000000e+00
1.292873862021543019e+01;2.999724846811047563e+00;5.577222500156108209e-01;0.000000000000000000e+00
1.302952666814481830e+01;3.001359855615363337e+00;4.618858295761218424e-01;0.000000000000000000e+00
1.309009026566868350e+01;3.002440068949966623e+00;2.955586661419149497e-01;0.000000000000000000e+00
1.311695219570133197e+01;3.003103234437235258e+00;1.501023934463758813e-01;0.000000000000000000e+00
1.311165065474008173e+01;3.003360264639169941e+00;1.861714288035068790e-02;0.000000000000000000e+00
1.310214080366735168e+01;3.003521083963929250e+00;4.584287843363653477e-03;0.000000000000000000e+00
1.309275863465923528e+01;3.003670973509171560e+00;5.402428195791439403e-03;0.000000000000000000e+00
1.308501434376061390e+01;3.003790396055933343e+00;5.057544134255198727e-03;0.000000000000000000e+00
1.307797267573674738e+01;3.003894707243712325e+00;4.900710108368923172e-03;0.000000000000000000e+00
9.408980157359296825e+00;2.078203090008079457e+00;4.787494036691201937e-03;0.000000000000000000e+00
9.335759845612834340e+00;2.069873569127924640e+00;5.359968524482285404e-03;5.554487056197883466e-03
9.267258322224810385e+00;2.016927714315385423e+00;5.065688629578044694e-03;1.740678290860357691e-01
9.198888975839473403e+00;1.900050377488483377e+00;4.992177450350369396e-03;4.276381313730159284e-01
9.142945196975643896e+00;1.728900532051080852e+00;4.927454960908656846e-03;6.402837827214767907e-01
9.090806037771788084e+00;1.487823795386181480e+00;4.907436581558593212e-03;8.985983117788263197e-01
9.050689002668526939e+00;1.259008300479058207e+00;5.026081162080927624e-03;8.741985337824464963e-01
9.017177681248162102e+00;1.023620211541379277e+00;4.934084211977036658e-03;8.682064802078656163e-01
8.986799602041317669e+00;7.889780043803451548e-01;1.681439661595568111e-02;8.753100207964138457e-01
8.935313146601913559e+00;5.601032766780886796e-01;1.499668236105379526e-01;8.881106136840936083e-01
8.855448825109487387e+00;3.607158290009961910e-01;2.795520377279676061e-01;7.765742574257279429e-01
8.744530863404394339e+00;2.078559671918438490e-01;4.067102509022109125e-01;5.928483744505602671e-01
8.597448176816943288e+00;7.720183364895261136e-02;5.297842536574388639e-01;4.814557564224603015e-01
8.397132128052112066e+00;3.031652227409864508e-03;7.472168364633020587e-01;2.632184971098236459e-01
8.173493311460529043e+00;-9.849992725385892101e-03;8.461525591271435998e-01;2.617026995891098134e-02
7.933171452068396690e+00;7.911297435568620529e-03;9.377669353438627953e-01;-9.086948003604966573e-02
7.633511166584482588e+00;1.203335696467888738e-02;1.163913819074988698e+00;-3.587971031331071287e-02
7.317189123367660919e+00;7.318042817761050145e-03;1.267766137148040650e+00;0.000000000000000000e+00
6.953407866040722141e+00;2.405436371172964272e-03;1.406746689533873607e+00;0.000000000000000000e+00
6.565676479291528089e+00;-2.495976745505945615e-03;1.556871608113961525e+00;0.000000000000000000e+00
6.124463980465391977e+00;-1.550320809022842639e-04;1.716304610669994624e+00;-2.930937847902082352e-02
5.673935554731830422e+00;4.799744565442409794e-05;1.812509221084131594e+00;-1.917334391114644543e-02
5.165198285897840691e+00;3.434121875352857955e-03;1.914599326098861187e+00;-3.150808365470188221e-02
4.617947078634184521e+00;2.216109727633863713e-03;2.203690718886655908e+00;-1.395956392467749725e-02
4.044388148209566047e+00;1.003325654740283568e-02;2.237087618376978781e+00;-4.701607026425913549e-02
3.452610369106795307e+00;2.640972210826486588e-02;2.391073720551364801e+00;-7.661564693286843086e-02
2.825988066800638077e+00;4.045547605380983569e-02;2.536769246574816172e+00;-5.163223304044791545e-02
2.157483818621825034e+00;4.637942903713110354e-02;2.632139762664814864e+00;0.000000000000000000e+00
1.495397376427646918e+00;6.174864225941689710e-02;2.656433465793299309e+00;0.000000000000000000e+00
3.885228607756948893e+00;2.125006481303647110e+00;2.413755422878411938e+00;0.000000000000000000e+00
3.748995240416424402e+00;2.292464834696700482e+00;2.464390816482957991e+00;0.000000000000000000e+00
3.676644155156302052e+00;2.430866438280451014e+00;2.211970664110752605e+00;0.000000000000000000e+00
3.656022835561227868e+00;2.540253327270308947e+00;2.124216773178986717e+00;5.409597863650551092e-02
3.694021701655571199e+00;2.592589378764028840e+00;2.457338567226561299e+00;3.060885523316509982e-01
3.766427498587705980e+00;2.578475811767428461e+00;2.505912841101579858e+00;5.512084208856897760e-01
3.858098048105174982e+00;2.510118258549714820e+00;2.639098406120797602e+00;7.940627871363088452e-01
3.949842276720679113e+00;2.439403048564487086e+00;2.790159227277185128e+00;8.731769367941354387e-01
4.048888637632924059e+00;2.383459430714777838e+00;2.772183634302171740e+00;8.259864341085414452e-01
4.219143242960996965e+00;2.329327711168601045e+00;3.225512993216065549e+00;9.165528919478822534e-01
4.440114076559680711e+00;2.281775886324053815e+00;3.226545559103239036e+00;8.747736230619813647e-01
4.714927467323446919e+00;2.265623425692286474e+00;3.364537340056533932e+00;7.470372574693344703e-01
5.080022304390799270e+00;2.294775700429549481e+00;3.510572582118124174e+00;5.363517827609007860e-01
5.508259709310102004e+00;2.273642764007123507e+00;3.553007501795697909e+00;6.724514285714209283e-01
5.947977489219675284e+00;2.253598623281926727e+00;3.709835023545676957e+00;6.557187698664781461e-01
6.388727737485218050e+00;2.279808429325774100e+00;3.504478607266967582e+00;3.945817475420229092e-01
6.874337373633112591e+00;2.353008851899657916e+00;3.182977283226100962e+00;1.336020426773703307e-01
7.419788178637636733e+00;2.444746117996663859e+00;3.373804230481771693e+00;0.000000000000000000e+00
7.958705647145259299e+00;2.514337581156826040e+00;3.050743019909449405e+00;0.000000000000000000e+00
8.522760546040290208e+00;2.572637699453960813e+00;2.901561119308205594e+00;0.000000000000000000e+00
9.066958508125754435e+00;2.618931731153256948e+00;2.771926640327761593e+00;0.000000000000000000e+00
9.584328313870773997e+00;2.656180792338095564e+00;2.515718146328134175e+00;0.000000000000000000e+00
1.013734242058755797e+01;2.690352521322587620e+00;2.584410578263112601e+00;0.000000000000000000e+00
1.063670672281007157e+01;2.717201433287535828e+00;2.334504575687038841e+00;0.000000000000000000e+00
1.112731307428608396e+01;2.740554901890830841e+00;2.182279997464487753e+00;0.000000000000000000e+00
1.157948641180186478e+01;2.759850592923633883e+00;2.054026039848394714e+00;0.000000000000000000e+00
1.199019186707556273e+01;2.775791041559215522e+00;1.824679747300961274e+00;0.000000000000000000e+00
1.241311290542553714e+01;2.790835868340606929e+00;1.838557817438392084e+00;0.000000000000000000e+00
1.277945124284345013e+01;2.802877892227670031e+00;1.614665940436097458e+00;0.000000000000000000e+00
1.312585655875261281e+01;2.813513709679346775e+00;1.466635486290832180e+00;0.000000000000000000e+00
1.343054701895217029e+01;2.822326277201487876e+00;1.330502983373414105e+00;0.000000000000000000e+00
1.369477978821802644e+01;2.829596808839413669e+00;1.133745007064072885e+00;0.000000000000000000e+00
1.395066992162215058e+01;2.836341026560172729e+00;1.086377031067494725e+00;0.000000000000000000e+00
1.416126238659004777e+01;2.841697238383935620e+00;9.077348795161602757e-01;0.000000000000000000e+00
1.433801600133086751e+01;2.846080567802420802e+00;7.361097534956128063e-01;0.000000000000000000e+00
1.447793854500788591e+01;2.849501355859413998e+00;6.064383171304636999e-01;0.000000000000000000e+00
1.458170199531539524e+01;2.852040504686946143e+00;4.485441032385844018e-01;0.000000000000000000e+00
1.465941453038619713e+01;2.853996302193955614e+00;3.329465532480032630e-01;0.000000000000000000e+00
1.469774632119877111e+01;2.855072858983649375e+00;1.753769861639479510e-01;0.000000000000000000e+00
1.470287209677337081e+01;2.855445393869154636e+00;3.493895754128704262e-02;0.000000000000000000e+00
1.526182358026314034e+01;2.704739831532263494e+00;4.833493310070037692e-03;0.000000000000000000e+00
1.516931613412417335e+01;2.708312141812162732e+00;6.021443286074610636e-03;9.836308971454886356e-04
1.509296020521716564e+01;2.670943933379284374e+00;4.089351855598693207e-03;1.509574311386020218e-01
1.502779767170599001e+01;2.562736169331664371e+00;5.545624393802462727e-03;4.315632850241676866e-01
1.497614997807530557e+01;2.396599268555105411e+00;5.142096292427528886e-03;6.721180583141012077e-01
1.491858754115177632e+01;2.175482521163456973e+00;4.777578036750407611e-03;8.625781220045499742e-01
1.486463344310504553e+01;1.959220418839119571e+00;5.073953814894640452e-03;8.731340917198389118e-01
1.481905425120523745e+01;1.750106577064955982e+00;4.451728676841825057e-03;8.205187497591452939e-01
